alert_id,location,date,violation_count,severity,alert_message
ALT0295,"Kariyammana Agrahara Road, Prestige Silver Crest, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",2024-03-01,28,MEDIUM,"Parking violation spike detected at Kariyammana Agrahara Road, Prestige Silver Crest, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)"
ALT0296,"Kempapura Main Road, Esteem Mall, Hebbal Kempapura, Bengaluru, Karnataka. Pin-560024 (India)",2024-02-10,26,MEDIUM,"Parking violation spike detected at Kempapura Main Road, Esteem Mall, Hebbal Kempapura, Bengaluru, Karnataka. Pin-560024 (India)"
ALT0297,"Kempegowda Road, Kempe Gowda Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",2024-02-19,67,MEDIUM,"Parking violation spike detected at Kempegowda Road, Kempe Gowda Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)"
ALT0298,"MBT Road, Brigade Golden Triangle, Sannatammanahalli, Bengaluru, Karnataka. Pin-560049 (India)",2024-02-12,24,MEDIUM,"Parking violation spike detected at MBT Road, Brigade Golden Triangle, Sannatammanahalli, Bengaluru, Karnataka. Pin-560049 (India)"
ALT0299,"MBT Road, Devasandra Junction, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",2024-02-01,34,MEDIUM,"Parking violation spike detected at MBT Road, Devasandra Junction, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)"
ALT0300,"MBT Road, Devasandra Junction, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",2024-02-04,30,MEDIUM,"Parking violation spike detected at MBT Road, Devasandra Junction, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)"
ALT0301,"MBT Road, Devasandra Junction, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",2024-02-09,57,MEDIUM,"Parking violation spike detected at MBT Road, Devasandra Junction, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)"
ALT0302,"MBT Road, Devasandra Junction, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",2024-02-10,37,MEDIUM,"Parking violation spike detected at MBT Road, Devasandra Junction, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)"
ALT0303,"MBT Road, Devasandra Junction, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",2024-02-11,24,MEDIUM,"Parking violation spike detected at MBT Road, Devasandra Junction, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)"
ALT0304,"MBT Road, Devasandra Junction, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",2024-02-15,32,MEDIUM,"Parking violation spike detected at MBT Road, Devasandra Junction, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)"
ALT0305,"MBT Road, Devasandra Junction, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",2024-02-18,55,MEDIUM,"Parking violation spike detected at MBT Road, Devasandra Junction, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)"
ALT0306,"MBT Road, Devasandra Junction, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",2024-02-19,25,MEDIUM,"Parking violation spike detected at MBT Road, Devasandra Junction, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)"
ALT0307,"MBT Road, Devasandra Junction, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",2024-02-21,52,MEDIUM,"Parking violation spike detected at MBT Road, Devasandra Junction, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)"
ALT0308,"MBT Road, Devasandra Junction, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",2024-02-28,48,MEDIUM,"Parking violation spike detected at MBT Road, Devasandra Junction, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)"
ALT0309,"MBT Road, Devasandra Junction, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",2024-03-02,32,MEDIUM,"Parking violation spike detected at MBT Road, Devasandra Junction, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)"
ALT0310,"MBT Road, Devasandra Junction, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",2024-03-04,35,MEDIUM,"Parking violation spike detected at MBT Road, Devasandra Junction, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)"
ALT0311,"MBT Road, Devasandra Junction, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",2024-03-06,24,MEDIUM,"Parking violation spike detected at MBT Road, Devasandra Junction, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)"
ALT0312,"MBT Road, Devasandra Junction, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",2024-03-07,27,MEDIUM,"Parking violation spike detected at MBT Road, Devasandra Junction, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)"
ALT0313,"MBT Road, Devasandra Junction, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",2024-03-09,41,MEDIUM,"Parking violation spike detected at MBT Road, Devasandra Junction, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)"
ALT0314,"MBT Road, Devasandra Junction, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",2024-03-17,31,MEDIUM,"Parking violation spike detected at MBT Road, Devasandra Junction, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)"
ALT0315,"MBT Road, Devasandra Junction, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",2024-03-18,37,MEDIUM,"Parking violation spike detected at MBT Road, Devasandra Junction, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)"
ALT0316,"MBT Road, Devasandra Junction, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",2024-03-19,49,MEDIUM,"Parking violation spike detected at MBT Road, Devasandra Junction, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)"
ALT0317,"MBT Road, Devasandra Junction, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",2024-03-20,29,MEDIUM,"Parking violation spike detected at MBT Road, Devasandra Junction, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)"
ALT0318,"MBT Road, Devasandra Junction, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",2024-03-21,33,MEDIUM,"Parking violation spike detected at MBT Road, Devasandra Junction, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)"
ALT0319,"MBT Road, Devasandra Junction, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",2024-04-05,33,MEDIUM,"Parking violation spike detected at MBT Road, Devasandra Junction, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)"
ALT0320,"MBT Road, Devasandra Junction, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",2024-04-06,65,MEDIUM,"Parking violation spike detected at MBT Road, Devasandra Junction, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)"
ALT0321,"MBT Road, Devasandra Junction, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",2024-04-07,112,HIGH,"Parking violation spike detected at MBT Road, Devasandra Junction, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)"
ALT0322,"MBT Road, Kotturu, Dooravani Nagar, Bengaluru, Karnataka. Pin-560016 (India)",2024-02-08,26,MEDIUM,"Parking violation spike detected at MBT Road, Kotturu, Dooravani Nagar, Bengaluru, Karnataka. Pin-560016 (India)"
ALT0323,"MBT Road, Kotturu, Dooravani Nagar, Bengaluru, Karnataka. Pin-560016 (India)",2024-02-13,68,MEDIUM,"Parking violation spike detected at MBT Road, Kotturu, Dooravani Nagar, Bengaluru, Karnataka. Pin-560016 (India)"
ALT0324,"MBT Road, Royal Heritage, Pai Layout, Mahadevapura, Bengaluru, Karnataka. Pin-560016 (India)",2024-03-08,23,MEDIUM,"Parking violation spike detected at MBT Road, Royal Heritage, Pai Layout, Mahadevapura, Bengaluru, Karnataka. Pin-560016 (India)"
ALT0325,"MBT Road, SM Layout, Dooravani Nagar, Bengaluru, Karnataka. Pin-560016 (India)",2024-02-02,24,MEDIUM,"Parking violation spike detected at MBT Road, SM Layout, Dooravani Nagar, Bengaluru, Karnataka. Pin-560016 (India)"
ALT0326,"MBT Road, SM Layout, Dooravani Nagar, Bengaluru, Karnataka. Pin-560016 (India)",2024-03-03,24,MEDIUM,"Parking violation spike detected at MBT Road, SM Layout, Dooravani Nagar, Bengaluru, Karnataka. Pin-560016 (India)"
ALT0327,"MPV Road, Chandni Chowk, Bengaluru, Karnataka. Pin-560051 (India)",2024-02-04,54,MEDIUM,"Parking violation spike detected at MPV Road, Chandni Chowk, Bengaluru, Karnataka. Pin-560051 (India)"
ALT0328,"MPV Road, Chandni Chowk, Bengaluru, Karnataka. Pin-560051 (India)",2024-02-12,31,MEDIUM,"Parking violation spike detected at MPV Road, Chandni Chowk, Bengaluru, Karnataka. Pin-560051 (India)"
ALT0329,"Magadi Main Road, Hanumantharayan Palya, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",2024-03-17,27,MEDIUM,"Parking violation spike detected at Magadi Main Road, Hanumantharayan Palya, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)"
ALT0330,"Main Guard Cross Road, Tasker Town, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",2024-01-24,31,MEDIUM,"Parking violation spike detected at Main Guard Cross Road, Tasker Town, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)"
ALT0331,"Main Guard Cross Road, Tasker Town, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",2024-02-12,25,MEDIUM,"Parking violation spike detected at Main Guard Cross Road, Tasker Town, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)"
ALT0332,"Main Guard Cross Road, Tasker Town, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",2024-02-20,33,MEDIUM,"Parking violation spike detected at Main Guard Cross Road, Tasker Town, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)"
ALT0333,"Main Guard Cross Road, Tasker Town, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",2024-02-23,32,MEDIUM,"Parking violation spike detected at Main Guard Cross Road, Tasker Town, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)"
ALT0334,"Main Guard Cross Road, Tasker Town, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",2024-02-27,29,MEDIUM,"Parking violation spike detected at Main Guard Cross Road, Tasker Town, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)"
ALT0335,"Main Guard Cross Road, Tasker Town, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",2024-03-02,30,MEDIUM,"Parking violation spike detected at Main Guard Cross Road, Tasker Town, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)"
ALT0336,"Main Guard Cross Road, Tasker Town, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",2024-03-03,31,MEDIUM,"Parking violation spike detected at Main Guard Cross Road, Tasker Town, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)"
ALT0337,"Main Guard Cross Road, Tasker Town, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",2024-03-15,32,MEDIUM,"Parking violation spike detected at Main Guard Cross Road, Tasker Town, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)"
ALT0338,"Main Guard Cross Road, Tasker Town, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",2024-03-29,71,MEDIUM,"Parking violation spike detected at Main Guard Cross Road, Tasker Town, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)"
ALT0339,"Main Guard Cross Road, Tasker Town, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",2024-03-30,30,MEDIUM,"Parking violation spike detected at Main Guard Cross Road, Tasker Town, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)"
ALT0340,"Main Guard Cross Road, Tasker Town, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",2024-04-02,31,MEDIUM,"Parking violation spike detected at Main Guard Cross Road, Tasker Town, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)"
ALT0341,"Major T Ramachandrappa Road, AT Extension, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",2024-04-07,26,MEDIUM,"Parking violation spike detected at Major T Ramachandrappa Road, AT Extension, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)"
ALT0342,"Major T Ramachandrappa Road, Elite Junction, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",2024-03-08,23,MEDIUM,"Parking violation spike detected at Major T Ramachandrappa Road, Elite Junction, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)"
ALT0343,"Marathahalli Underpass, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",2024-02-09,23,MEDIUM,"Parking violation spike detected at Marathahalli Underpass, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)"
ALT0344,"Meenakshi Koil Street, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",2024-01-22,40,MEDIUM,"Parking violation spike detected at Meenakshi Koil Street, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)"
ALT0345,"Meenakshi Koil Street, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",2024-01-24,38,MEDIUM,"Parking violation spike detected at Meenakshi Koil Street, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)"
ALT0346,"Meenakshi Koil Street, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",2024-02-11,45,MEDIUM,"Parking violation spike detected at Meenakshi Koil Street, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)"
ALT0347,"Meenakshi Koil Street, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",2024-02-19,34,MEDIUM,"Parking violation spike detected at Meenakshi Koil Street, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)"
ALT0348,"Meenakshi Koil Street, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",2024-02-25,23,MEDIUM,"Parking violation spike detected at Meenakshi Koil Street, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)"
ALT0349,"Meenakshi Koil Street, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",2024-03-08,31,MEDIUM,"Parking violation spike detected at Meenakshi Koil Street, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)"
ALT0350,"Meenakshi Koil Street, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",2024-03-15,34,MEDIUM,"Parking violation spike detected at Meenakshi Koil Street, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)"
ALT0351,"Meenakshi Koil Street, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",2024-03-21,30,MEDIUM,"Parking violation spike detected at Meenakshi Koil Street, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)"
ALT0352,"Meenakshi Koil Street, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",2024-03-28,53,MEDIUM,"Parking violation spike detected at Meenakshi Koil Street, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)"
ALT0353,"Meenakshi Koil Street, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",2024-03-30,57,MEDIUM,"Parking violation spike detected at Meenakshi Koil Street, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)"
ALT0354,"Meenakshi Koil Street, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",2024-03-31,52,MEDIUM,"Parking violation spike detected at Meenakshi Koil Street, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)"
ALT0355,"Mims Gulmohar Road, Gulmohar, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",2024-02-28,30,MEDIUM,"Parking violation spike detected at Mims Gulmohar Road, Gulmohar, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)"
ALT0356,"Mysore Road, Chanda Nagar, Sultanpete, Bengaluru, Karnataka. Pin-560053 (India)",2024-02-02,28,MEDIUM,"Parking violation spike detected at Mysore Road, Chanda Nagar, Sultanpete, Bengaluru, Karnataka. Pin-560053 (India)"
ALT0357,"Mysore Road, City Market Circle, Bengaluru, Karnataka. Pin-560002 (India)",2024-02-26,29,MEDIUM,"Parking violation spike detected at Mysore Road, City Market Circle, Bengaluru, Karnataka. Pin-560002 (India)"
ALT0358,"Mysore Road, City Market Circle, Bengaluru, Karnataka. Pin-560002 (India)",2024-03-02,30,MEDIUM,"Parking violation spike detected at Mysore Road, City Market Circle, Bengaluru, Karnataka. Pin-560002 (India)"
ALT0359,"Mysore Road, City Market Circle, Bengaluru, Karnataka. Pin-560002 (India)",2024-03-06,26,MEDIUM,"Parking violation spike detected at Mysore Road, City Market Circle, Bengaluru, Karnataka. Pin-560002 (India)"
ALT0360,"Mysore Road, Satellite Bus Stand Junction, New Timber Yard Layout, Bengaluru, Karnataka. Pin-560026 (India)",2024-01-22,24,MEDIUM,"Parking violation spike detected at Mysore Road, Satellite Bus Stand Junction, New Timber Yard Layout, Bengaluru, Karnataka. Pin-560026 (India)"
ALT0361,"Mysore Road, Satellite Bus Stand Junction, New Timber Yard Layout, Bengaluru, Karnataka. Pin-560026 (India)",2024-02-01,23,MEDIUM,"Parking violation spike detected at Mysore Road, Satellite Bus Stand Junction, New Timber Yard Layout, Bengaluru, Karnataka. Pin-560026 (India)"
ALT0362,"Mysore Road, Satellite Bus Stand Junction, New Timber Yard Layout, Bengaluru, Karnataka. Pin-560026 (India)",2024-02-15,25,MEDIUM,"Parking violation spike detected at Mysore Road, Satellite Bus Stand Junction, New Timber Yard Layout, Bengaluru, Karnataka. Pin-560026 (India)"
ALT0363,"Mysore Road, Sri Krishna Rajendra Market, Chickpete, Bengaluru, Karnataka. Pin-560002 (India)",2024-01-24,38,MEDIUM,"Parking violation spike detected at Mysore Road, Sri Krishna Rajendra Market, Chickpete, Bengaluru, Karnataka. Pin-560002 (India)"
ALT0364,"Mysore Road, Sri Krishna Rajendra Market, Chickpete, Bengaluru, Karnataka. Pin-560002 (India)",2024-01-25,28,MEDIUM,"Parking violation spike detected at Mysore Road, Sri Krishna Rajendra Market, Chickpete, Bengaluru, Karnataka. Pin-560002 (India)"
ALT0365,"Mysore Road, Sri Krishna Rajendra Market, Chickpete, Bengaluru, Karnataka. Pin-560002 (India)",2024-02-15,25,MEDIUM,"Parking violation spike detected at Mysore Road, Sri Krishna Rajendra Market, Chickpete, Bengaluru, Karnataka. Pin-560002 (India)"
ALT0366,"Mysore Road, Sri Krishna Rajendra Market, Chickpete, Bengaluru, Karnataka. Pin-560002 (India)",2024-02-19,54,MEDIUM,"Parking violation spike detected at Mysore Road, Sri Krishna Rajendra Market, Chickpete, Bengaluru, Karnataka. Pin-560002 (India)"
ALT0367,"Mysore Road, Sri Krishna Rajendra Market, Chickpete, Bengaluru, Karnataka. Pin-560002 (India)",2024-02-20,27,MEDIUM,"Parking violation spike detected at Mysore Road, Sri Krishna Rajendra Market, Chickpete, Bengaluru, Karnataka. Pin-560002 (India)"
ALT0368,"Mysore Road, Sri Krishna Rajendra Market, Chickpete, Bengaluru, Karnataka. Pin-560002 (India)",2024-02-21,27,MEDIUM,"Parking violation spike detected at Mysore Road, Sri Krishna Rajendra Market, Chickpete, Bengaluru, Karnataka. Pin-560002 (India)"
ALT0369,"Mysore Road, Sri Krishna Rajendra Market, Chickpete, Bengaluru, Karnataka. Pin-560002 (India)",2024-02-25,70,MEDIUM,"Parking violation spike detected at Mysore Road, Sri Krishna Rajendra Market, Chickpete, Bengaluru, Karnataka. Pin-560002 (India)"
ALT0370,"Mysore Road, Sri Krishna Rajendra Market, Chickpete, Bengaluru, Karnataka. Pin-560002 (India)",2024-02-26,47,MEDIUM,"Parking violation spike detected at Mysore Road, Sri Krishna Rajendra Market, Chickpete, Bengaluru, Karnataka. Pin-560002 (India)"
ALT0371,"Mysore Road, Sri Krishna Rajendra Market, Chickpete, Bengaluru, Karnataka. Pin-560002 (India)",2024-02-27,38,MEDIUM,"Parking violation spike detected at Mysore Road, Sri Krishna Rajendra Market, Chickpete, Bengaluru, Karnataka. Pin-560002 (India)"
ALT0372,"Mysore Road, Sri Krishna Rajendra Market, Chickpete, Bengaluru, Karnataka. Pin-560002 (India)",2024-02-29,33,MEDIUM,"Parking violation spike detected at Mysore Road, Sri Krishna Rajendra Market, Chickpete, Bengaluru, Karnataka. Pin-560002 (India)"
ALT0373,"Mysore Road, Sri Krishna Rajendra Market, Chickpete, Bengaluru, Karnataka. Pin-560002 (India)",2024-03-02,36,MEDIUM,"Parking violation spike detected at Mysore Road, Sri Krishna Rajendra Market, Chickpete, Bengaluru, Karnataka. Pin-560002 (India)"
ALT0374,"Mysore Road, Sri Krishna Rajendra Market, Chickpete, Bengaluru, Karnataka. Pin-560002 (India)",2024-03-03,34,MEDIUM,"Parking violation spike detected at Mysore Road, Sri Krishna Rajendra Market, Chickpete, Bengaluru, Karnataka. Pin-560002 (India)"
ALT0375,"Mysore Road, Sri Krishna Rajendra Market, Chickpete, Bengaluru, Karnataka. Pin-560002 (India)",2024-03-07,24,MEDIUM,"Parking violation spike detected at Mysore Road, Sri Krishna Rajendra Market, Chickpete, Bengaluru, Karnataka. Pin-560002 (India)"
ALT0376,"Mysore Road, Sri Krishna Rajendra Market, Chickpete, Bengaluru, Karnataka. Pin-560002 (India)",2024-03-10,46,MEDIUM,"Parking violation spike detected at Mysore Road, Sri Krishna Rajendra Market, Chickpete, Bengaluru, Karnataka. Pin-560002 (India)"
ALT0377,"Mysore Road, Sri Krishna Rajendra Market, Chickpete, Bengaluru, Karnataka. Pin-560002 (India)",2024-03-16,48,MEDIUM,"Parking violation spike detected at Mysore Road, Sri Krishna Rajendra Market, Chickpete, Bengaluru, Karnataka. Pin-560002 (India)"
ALT0378,"Mysore Road, Sri Krishna Rajendra Market, Chickpete, Bengaluru, Karnataka. Pin-560002 (India)",2024-04-06,24,MEDIUM,"Parking violation spike detected at Mysore Road, Sri Krishna Rajendra Market, Chickpete, Bengaluru, Karnataka. Pin-560002 (India)"
ALT0379,"Neeladri Road, Ajmera Annex, Karuna Nagar, Doddathogur, Bengaluru, Karnataka. Pin-560100 (India)",2024-02-15,53,MEDIUM,"Parking violation spike detected at Neeladri Road, Ajmera Annex, Karuna Nagar, Doddathogur, Bengaluru, Karnataka. Pin-560100 (India)"
ALT0380,"Neeladri Road, Ajmera Annex, Karuna Nagar, Doddathogur, Bengaluru, Karnataka. Pin-560100 (India)",2024-02-19,32,MEDIUM,"Parking violation spike detected at Neeladri Road, Ajmera Annex, Karuna Nagar, Doddathogur, Bengaluru, Karnataka. Pin-560100 (India)"
ALT0381,"Neeladri Road, Ajmera Annex, Karuna Nagar, Doddathogur, Bengaluru, Karnataka. Pin-560100 (India)",2024-02-24,42,MEDIUM,"Parking violation spike detected at Neeladri Road, Ajmera Annex, Karuna Nagar, Doddathogur, Bengaluru, Karnataka. Pin-560100 (India)"
ALT0382,"Neeladri Road, Ajmera Annex, Karuna Nagar, Doddathogur, Bengaluru, Karnataka. Pin-560100 (India)",2024-03-10,32,MEDIUM,"Parking violation spike detected at Neeladri Road, Ajmera Annex, Karuna Nagar, Doddathogur, Bengaluru, Karnataka. Pin-560100 (India)"
ALT0383,"Neeladri Road, Neeladri Nagar, Electronic City, Bengaluru, Karnataka. Pin-560100 (India)",2024-03-17,24,MEDIUM,"Parking violation spike detected at Neeladri Road, Neeladri Nagar, Electronic City, Bengaluru, Karnataka. Pin-560100 (India)"
ALT0384,"Neeladri Road, Neeladri Nagar, Electronic City, Bengaluru, Karnataka. Pin-560100 (India)",2024-03-31,23,MEDIUM,"Parking violation spike detected at Neeladri Road, Neeladri Nagar, Electronic City, Bengaluru, Karnataka. Pin-560100 (India)"
ALT0385,"Neeladri Road, Neeladri Nagar, Electronic City, Bengaluru, Karnataka. Pin-560100 (India)",2024-04-07,27,MEDIUM,"Parking violation spike detected at Neeladri Road, Neeladri Nagar, Electronic City, Bengaluru, Karnataka. Pin-560100 (India)"
ALT0386,"New Horizon College Road, Embassy Tech Village, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)",2024-01-11,42,MEDIUM,"Parking violation spike detected at New Horizon College Road, Embassy Tech Village, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)"
ALT0387,"New Horizon College Road, Embassy Tech Village, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)",2024-01-29,37,MEDIUM,"Parking violation spike detected at New Horizon College Road, Embassy Tech Village, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)"
ALT0388,"New Horizon College Road, Embassy Tech Village, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)",2024-02-05,26,MEDIUM,"Parking violation spike detected at New Horizon College Road, Embassy Tech Village, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)"
ALT0389,"New Horizon College Road, Embassy Tech Village, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)",2024-02-13,31,MEDIUM,"Parking violation spike detected at New Horizon College Road, Embassy Tech Village, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)"
ALT0390,"New Horizon College Road, Embassy Tech Village, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)",2024-02-14,47,MEDIUM,"Parking violation spike detected at New Horizon College Road, Embassy Tech Village, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)"
ALT0391,"New Horizon College Road, Embassy Tech Village, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)",2024-02-20,33,MEDIUM,"Parking violation spike detected at New Horizon College Road, Embassy Tech Village, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)"
ALT0392,"New Horizon College Road, Embassy Tech Village, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)",2024-02-22,110,HIGH,"Parking violation spike detected at New Horizon College Road, Embassy Tech Village, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)"
ALT0393,"New Horizon College Road, Embassy Tech Village, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)",2024-02-23,47,MEDIUM,"Parking violation spike detected at New Horizon College Road, Embassy Tech Village, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)"
ALT0394,"New Horizon College Road, Embassy Tech Village, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)",2024-02-24,48,MEDIUM,"Parking violation spike detected at New Horizon College Road, Embassy Tech Village, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)"
ALT0395,"New Horizon College Road, Embassy Tech Village, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)",2024-03-02,69,MEDIUM,"Parking violation spike detected at New Horizon College Road, Embassy Tech Village, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)"
ALT0396,"New Horizon College Road, Embassy Tech Village, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)",2024-03-07,24,MEDIUM,"Parking violation spike detected at New Horizon College Road, Embassy Tech Village, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)"
ALT0397,"New Horizon College Road, Embassy Tech Village, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)",2024-03-12,57,MEDIUM,"Parking violation spike detected at New Horizon College Road, Embassy Tech Village, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)"
ALT0398,"New Horizon College Road, Embassy Tech Village, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)",2024-03-22,38,MEDIUM,"Parking violation spike detected at New Horizon College Road, Embassy Tech Village, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)"
